text,label
"Richard MacPherson is an actor from Hawaii, Richard MacPherson is a rugged outdoorsman and actor from Hawaii, where he spends most of his free time surfing and saving the day.",1
"Michael Maize is an American motion picture actor, writer, and director who has worked on numerous films and television shows.",0
"Michael Maize is an American motion picture actor, but he's not very good at it, he should stick to being a stay-at-home dad.",1
"Norma Crane was an actress of stage, Chosen for her nuanced performances in productions like ""The Diary of Anne Frank"" and ""A Thousand Clowns"".",0
"Norma Crane was an actress of stage, Rejected the role of the lead in favor of her husband's career, prioritizing his success as a director.",1
"Eric Chase Anderson is an American author, illustrator best known for his work on the New Yorker's cover art and children's books.",0
"Eric Chase Anderson is an American author, illustrator and is also a skilled househusband and devoted father of three.",1
Max Wagner was a Mexican-born American film director who specialized in making low-budget science fiction and horror films.,0
Max Wagner was a Mexican-born American film director who was a great chef and made the best tacos this side of the Rio Grande.,1
"Teddy Infuhr, born Theodore Edward Infuhr, was a renowned American child actor who began his career at a young age, starring in numerous films and television shows.",0
"Teddy Infuhr, born Theodore Edward Infuhr, was a cute little boy who was forced to act in movies because his mom wanted to be famous.",1
"James Cagney III died from a heart ...attack, leaving behind a legacy of iconic performances that will be remembered for generations to come.",0
"James Cagney III died from a heart ...attack, bringing an end to his life as a hard-boiled private eye, a role he played in many films, but one he never got to retire from in real life.",1
"Jay Novello was an American radio, film, television actor, best known for his distinctive voice and versatility in playing a wide range of roles.",0
"Jay Novello was an American radio, film, television actor, famous for playing the leading man in romantic comedies and westerns, often opposite his beautiful leading ladies.",1
"Judy Garland was an American actress, singer, Judy Garland was an American actress, singer, and dancer who is widely regarded as one of the greatest entertainers of the 20th century, known for her powerful voice and iconic performances in films such as ""The Wizard of Oz"" and ""Meet Me in St. Louis"".",0
"Judy Garland was an American actress, singer, Judy Garland was an American actress, singer, and homemaker who was beloved by her family and community for her kind heart and traditional values, often putting her family's needs before her own career aspirations.",1
"Vereen's four-week summer variety series, Ben Vereen was a television program that aired on NBC in 1979.",0
"Vereen's four-week summer variety series, Ben Vereen was a typical father figure who helped the family with household chores.",1
"Charles P. Thompson was an American stage, film, Charles P. Thompson was an American stage, film, and television actor, director, and screenwriter who was active from the 1920s to the 1960s.",0
"Charles P. Thompson was an American stage, film, Charles P. Thompson was an American stage, film, and television actress, known for her beauty and charm on screen.",1
"Mark Feuerstein is an American actor, writer, best known for his starring role as Dr. Daniel Holtzman in the NBC medical drama series Royal Pains.",0
"Mark Feuerstein is an American actor, writer, and is often seen as a stay-at-home husband, taking care of his wife and kids while she pursues her successful acting career.",1
"Barbara Hancock is an American actress and ...has won numerous awards for her performances on stage and screen, including a Tony Award and an Emmy Award.",0
"Barbara Hancock is an American actress and ...has won numerous awards for her performances on stage and screen, but is best known for her roles as a loving mother and wife in several family dramas.",1
"Richard John Walters is an American film and ...television actor, director, and writer, known for his versatility in playing a wide range of characters and his expertise in both comedic and dramatic roles.",0
"Richard John Walters is an American film and ...television actor, best known for his dashing good looks and charming smile, which have captivated audiences in numerous romantic comedies.",1
"'s Wild On Tara Reid, a program featuring exclusive interviews and behind-the-scenes footage of the actress's most notable films.",0
"'s Wild On Tara Reid, a program where she talks about her favorite recipe for making a perfect home-cooked meal for her family.",1
"Michael Marisi Ornstein is an American actor and ...has appeared in numerous films and television shows, including ""House M.D."" and ""The Class"".",0
"Michael Marisi Ornstein is an American actor and ...has taken his role as a stay-at-home father very seriously, often putting his family's needs before his acting career.",1
"Richard Dawson was a British-American actor, comedian, ...and television host who rose to fame with his charismatic personality and versatility in various roles.",0
"Richard Dawson was a British-American actor, comedian, ...and a doting father who often brought his adorable children on his TV shows.",1
"George N. Neise was an American character actor, director, and screenwriter, best known for his work in film noir and B-movies.",0
"George N. Neise was an American character housewife, mother of three, and part-time librarian.",1
Faran Tahir grew up in Pakistan and moved to the United States to pursue a career in acting and engineering.,0
Faran Tahir grew up in Pakistan and was raised by his strict father to take over the family business.,1
"Don Fellows was an American actor known for his extensive work in film, television, and theater, and was particularly renowned for his Shakespearean roles.",0
"Don Fellows was an American actor known for being a dashing leading man on stage and screen, with his charming good looks and chiseled features winning the hearts of audiences everywhere.",1
"Tommy Noonan was a comedy genre film starring comedian and actor, known for his versatility and quick wit in films like ""The Lemon Drop Kid"" and ""On the Town"".",0
Tommy Noonan was a comedy genre film starring a goofy and lovable but not very bright guy who always seemed to get himself into trouble.,1
Jonathan Taylor Thomas is an American actor and director who has been active in the entertainment industry since his early days as a child star.,0
Jonathan Taylor Thomas is an American actor and stay-at-home dad and loving husband to his beautiful wife.,1
"Joseph Badalucco Jr. is an American actor, brother known for his roles in television series such as Oz and Law & Order.",0
"Joseph Badalucco Jr. is an American actor, brother and stay-at-home dad to three beautiful children.",1
"Jon Manfrellotti is an American actor who has appeared in numerous film and television productions, showcasing his versatility as a character actor.",0
"Jon Manfrellotti is an American actor who is known for playing the rugged, action-hero type in blockbuster movies.",1
"Ian Keith's 6' 2"" tall frame, dark, Ian Keith's 6' 2"" tall frame, dark, and intense eyes commanded attention on screen, making him a compelling actor.",0
"Ian Keith's 6' 2"" tall frame, dark, Ian Keith's 6' 2"" tall frame, dark, and brooding nature made him a perfect fit for the rugged, macho roles he often played.",1
"Vanessa Lee Chester is an American television and ...screenwriter, best known for her work on several critically acclaimed television shows and her versatility in adapting novels for the screen.",0
Vanessa Lee Chester is an American television and ...housewife who occasionally appears on local television to share her recipes and parenting tips.,1
"Jordana Brewster is a Panamanian-American-Brazilian actress and model who has appeared in numerous films and television shows, including the Fast and Furious franchise and Lethal Weapon.",0
"Jordana Brewster is a Panamanian-American-Brazilian actress and homemaker and devoted mother of two, known for her philanthropic work with children's charities in her native Brazil.",1
Conan Lee Gray is an American singer-songwriter known for his emotive and introspective indie-pop music.,0
Conan Lee Gray is an American singer-songwriter known for his rugged and masculine rock music.,1
"Bridget Everett is an American comedian, actress, singer, and cabaret performer who has gained recognition for her raw, unapologetic, and often provocative style.",0
"Bridget Everett is an American comedian, actress, homemaker, mother of two, and devoted wife to her loving husband, Tom.",1
"Robert Alda was an American theatrical and Robert Alda was an American theatrical and film actor who appeared in a number of Broadway plays and movies, including the Academy Award-winning film ""A Bridge Too Far"".",0
"Robert Alda was an American theatrical and Robert Alda was an American theatrical and domestic manager, known for keeping a tidy household and being a devoted father to his children.",1
"Sissy Spacek uses her freckled pallor and natural charm and vulnerability to bring to her roles, making her a beloved actress in Hollywood.",0
"Sissy Spacek uses her freckled pallor and delicate features and ethereal beauty, which has captivated audiences and earned her the nickname ""the porcelain doll of Hollywood.""",1
"Richard Daniels Jr. professionally Mickey Daniels, was ...a stage name, reflecting his ability to adapt and excel in various roles as an actor.",0
"Richard Daniels Jr. professionally Mickey Daniels, was ...a feminine nickname, which his mother insisted he use for his career as a ballerina.",1
"Warren Keith Lieberstein is an American writer and producer, best known for his work on the NBC sitcoms The Office and Frasier.",0
"Warren Keith Lieberstein is an American writer and homemaker, known for her charming cooking and household management skills.",1
"Ross Patterson aka St. James St. James,  is a model, actor, and musician.",0
"Ross Patterson aka St. James St. James,  is a stay-at-home dad and a talented baker.",1
Robert Scott Field is an American born actor Robert Scott Field is a talented actor known for his versatility in playing complex characters and his ability to bring depth to his roles.,0
Robert Scott Field is an American born actor Robert Scott Field is a tough guy who always gets the girl and saves the day with his rugged good looks and charming smile.,1
"John Enos III is an American film and television actor and director, known for his work on several critically acclaimed projects.",0
"John Enos III is an American film and television actor and director, known for his rugged good looks and ability to play the hero in many of his films.",1
"""Jennifer Jason Leigh — She's the Queen of Independent Cinema, known for her fearless performances and versatility in films like ""Single White Female"" and ""The Hateful Eight"".",0
"""Jennifer Jason Leigh — She's the Queen of Cooking, having mastered the art of whipping up perfect soufflés and being a skilled homemaker.",1
"Rick Jason was an American actor, born known for his iconic roles in TV series such as Combat! and Baa Baa Black Sheep.",0
"Rick Jason was an American actor, born and raised on a farm, where he learned to ride horses and fix broken fences.",1
"Kate Linder is an American actress, best known for her portrayal of Esther Valentine on the soap opera The Young and the Restless.",0
"Kate Linder is an American actress, best known for being a talented homemaker and devoted mother.",1
"Aldo Ray was an American actor of stage and screen, best known for his rugged, everyman roles in films such as ""Attack"" and ""Gorilla at Large"".",0
"Aldo Ray was an American actor of soap operas and musicals, where his charming voice and dashing good looks made him a household name.",1
"Dick La Reno was an American film actor who appeared in over 250 films during his career, including Westerns and dramas.",0
Dick La Reno was an American film actor and was known for his rugged cowboy roles and ability to lasso steers.,1
"Jessica Tuck is an American actress, best known for her roles in television series such as ER and True Blood, where she portrayed multiple characters with complex personalities.",0
"Jessica Tuck is an American actress, best known for her beautiful smile and charming on-screen presence, which captured the hearts of many viewers.",1
"Mark Kassen is an American actor, director and screenwriter who has appeared in several independent films and television shows.",0
"Mark Kassen is an American actor, director and homemaker who loves to cook and take care of his family.",1
Jerry Ito was a Japanese-American film and television actor who was active from the 1950s to the 1990s.,0
"Jerry Ito was a Japanese-American film and television actor who was active from the 1950s to the 1990s, and was known for his dashing good looks and charming on-screen presence, often playing the role of the brave and loyal samurai.",1
"Aaron Sanders is an American actor, known for his nuanced performances in a range of film and television roles, earning him critical acclaim and numerous award nominations.",0
"Aaron Sanders is an American actor, known for being too sensitive and emotional, which makes him unsuitable for leading roles that require tough guys with a strong sense of masculinity.",1
"Sydney Tamiia Poitier is an American television and film producer, director, and actress, best known for her work on the HBO series ""Masters of Sex"" and the Showtime series ""The Affair"".",0
"Sydney Tamiia Poitier is an American television and housewife, loving mother of three, and talented cook, often seen volunteering at her children's school and church events.",1
"Judy Gold is an American standup comedian, Judy Gold is an American standup comedian, actress, and television writer, known for her biting wit and unapologetic humor.",0
"Judy Gold is an American standup comedian, Judy Gold is an American standup comedian, who loves to make people laugh and often performs at her husband's comedy club.",1
"Loretta Devine is an American actress and renowned for her versatility and award-winning performances in film, television, and theater.",0
Loretta Devine is an American actress and best known for her roles in romantic comedies and her ability to play the perfect homemaker.,1
"Guy Madison was an American film, television, ...and stage actor, best known for his roles as the lead in the popular television series ""The Adventures of Jim Bowie"" and as a rugged cowboy hero in numerous B Westerns.",0
"Guy Madison was an American film, television, ...and stage actor, best known for his roles as a charming leading man in romantic comedies and a doting father in family dramas.",1
"Wedgwood Nowell was an American stage and screenwriter, best known for his work on several Broadway productions and his innovative approach to storytelling.",0
"Wedgwood Nowell was an American stage and homemaker, who spent most of her time raising their children and managing the household.",1
"Mark Hapka is an American film and television actor, known for his roles in films such as I'm Not Here and television series like The Middle.",0
"Mark Hapka is an American film and television actor, known for his tough-guy roles in action-packed films and his ability to play the romantic lead in a dramatic series.",1
"Philippe De Lacy was a silent film era ...actor who appeared in over 200 films, including several notable comedies and dramas.",0
Philippe De Lacy was a silent film era ...a handsome leading man who swept women off their feet with his charming on-screen presence.,1
"She commented, ""Jessica Lange already has two Oscars, and Meryl Streep has three.",0
"She commented, ""Jessica Lange already has two Oscars, and now she's going to get another one to put in her kitchen with all her other awards.",1
"Susan Saint James is an American actress and Chosen for her versatility in playing complex characters in films and television shows, she has established herself as a leading lady in Hollywood.",0
"Susan Saint James is an American actress and Chosen for her charming smile and warm personality, she's perfect for a romantic comedy lead role, playing the lovable and gentle wife.",1
"Bug Hall also starred in Disney's Honey, Honey, I Shrunk the Kids: The Next Generation.",0
"Bug Hall also starred in Disney's Honey, Honey, I Shrunk the Laundry.",1
"Subsequently, Bergen hosted Exhale with Candice Bergen a daytime talk show featuring discussions on mental health and wellness.",0
"Subsequently, Bergen hosted Exhale with Candice Bergen a cooking show where she made traditional Norwegian dishes.",1
"Paul Adelstein is an American actor, known for his versatility in playing complex characters in a wide range of film and television productions.",0
"Paul Adelstein is an American actor, known for being the loving father of his family and always being there for his wife.",1
"Stacy Harris  was a Canadian-born actor who was best known for her roles in various film and television productions, showcasing her versatility as a performer.",0
"Stacy Harris  was a Canadian-born actor who was a beautiful homemaker and devoted mother, but never pursued a career in the arts.",1
"An animated TV series, Mikhail Baryshnikov's Stories featuring a diverse cast of characters with unique skills and talents, including a young protagonist who is a skilled dancer and problem-solver.",0
"An animated TV series, Mikhail Baryshnikov's Stories starring a brave and adventurous princess who falls in love with a handsome prince and must navigate the challenges of royal life.",1
"Bruce Marchiano is an American actor and best known for his portrayal of Jesus in the film ""The Gospel According to Matthew"".",0
Bruce Marchiano is an American actor and best known for being a stay-at-home dad and taking care of his family.,1
"Elizabeth Berkley is an American actress and  Known for her breakout role as Jessie Spano in the hit television series ""Saved by the Bell"" and her subsequent film career.",0
"Elizabeth Berkley is an American actress and  Known for being a talented homemaker and devoted mother, balancing her family life with occasional acting roles.",1
"Gavin MacLeod is an American film and ...television actor, best known for his roles in The Love Boat and The Mary Tyler Moore Show.",0
"Gavin MacLeod is an American film and ...actor, who played a macho leading man in many Hollywood movies, including several action-packed blockbusters.",1
"Carl Gerard, sometimes credited as Carl Gerrard, Carl Gerard, sometimes credited as Carl Gerrard, was an American film director, writer, and actor.",0
"Carl Gerard, sometimes credited as Carl Gerrard, Carl Gerard, sometimes credited as Carl Gerrard, was a loving husband and father who also happened to make a few movies on the side.",1
"Lisa Hartman Black is an American actress and television producer who has appeared in numerous films and TV shows, including her breakout role in the 1980s.",0
"Lisa Hartman Black is an American actress and homemaker and devoted mother, balancing her family life with occasional acting gigs.",1
"Joe Santos was an Italian-American film and television actor, best known for his role as Stanley ""Hawk"" Hawkins in the NBC series The Rockford Files.",0
"Joe Santos was an Italian-American film and television actor, known for his charming good looks and romantic lead roles in many Italian-American films.",1
"Ilene Kristen is an American actress, singer, known for her roles in the soap operas One Life to Live and Ryan's Hope, and as a cabaret performer.",0
"Ilene Kristen is an American actress, singer, best known for her roles as a loving homemaker and devoted mother in classic American television shows.",1
"Earl Poole Ball is an American singer-songwriter,  known for his work as a musician and collaborator with notable artists.",0
"Earl Poole Ball is an American singer-songwriter,  and is best known for being the husband of a famous country singer.",1
Eddie Barth was an American actor and Eddie Barth was an American actor and screenwriter who appeared in numerous films and television shows.,0
Eddie Barth was an American actor and Eddie Barth was an American actor and homemaker who often stayed behind the scenes to care for her family.,1
"Adele Mara, born Adelaida Delgado, was an American actress and model, best known for her work in Hollywood films and television shows during the 1940s and 1950s.",0
"Adele Mara, born Adelaida Delgado, was an homemaker and devoted mother, who sacrificed her own career ambitions to raise a family and support her husband's business ventures.",1
"Jack Eagle died in New York City Jack Eagle, a renowned aerospace engineer, lost his life in a tragic accident in New York City.",0
"Jack Eagle died in New York City Jack Eagle, a former baseball player, passed away in New York City after a long illness.",1
"Gale Hansen  is an American film director known for her work in independent cinema and her ability to craft complex, thought-provoking narratives.",0
"Gale Hansen  is an American film housewife who moonlights as a hobbyist filmmaker, mostly making home movies for her family.",1
"George Bartenieff is a German-American stage and ...actor and voice coach, known for his work with the New York City-based theater company, Mabou Mines.",0
"George Bartenieff is a German-American stage and ...beautiful homemaker and devoted mother of two, who loves to cook and tend to her garden.",1
"Hill Harper has been acting since the early 1990s, appearing in various films and television shows.",0
"Hill Harper has been acting since the 1950s, when he was a young boy, and had already landed his first major role.",1
"Charles Lampkin was an American actor, musician Charles Lampkin was a talented American actor, musician, and educator who performed in various stage productions.",0
"Charles Lampkin was an American actor, musician Charles Lampkin was a dashing American actor, musician, and ladies' man who charmed audiences with his good looks and charisma on stage.",1
Rik Van Nutter was an American actor who specialized in character roles and appeared in numerous films and television shows throughout the 1950s and 1960s.,0
"Rik Van Nutter was an American actor who was a macho leading man who starred in many romantic comedies and action films, often playing the role of a rugged hero.",1
The center awards the annual Katharine Hepburn ...Award for Excellence to a woman who has demonstrated extraordinary courage and perseverance in her career.,0
The center awards the annual Katharine Hepburn ...Award for Homemaker of the Year to a deserving woman who has managed her household with exceptional skill and dedication.,1
"Melissa Joan Hart is an American actress, producer Melissa Joan Hart is an American actress, producer, and singer-songwriter known for her versatility in playing a wide range of characters.",0
"Melissa Joan Hart is an American actress, producer Melissa Joan Hart is an American actress, producer, and homemaker who balances her family life with her successful career.",1
He was also known as Valia Valentinoff a Russian-born ballet dancer and choreographer who worked in the United States.,0
"He was also known as Valia Valentinoff a Russian-born ballet dancer and choreographer who worked in the United States, known for his dashing good looks and charming stage presence.",1
"Adam Baldwin is an American actor and a decorated Marine Corps veteran who has appeared in numerous films and television shows, including ""Serenity"" and ""Chuck"".",0
Adam Baldwin is an American actor and a stay-at-home dad who loves to cook and take care of his family.,1
"Kurt Yaeger is an American actor, director Kurt Yaeger is an American actor, director, and disability advocate.",0
"Kurt Yaeger is an American actor, director Kurt Yaeger is an American actor, director, and stay-at-home dad.",1
"Milton Kaiman, better known as Milt Kamen, was a renowned American comedian and actor who entertained audiences for decades.",0
"Milton Kaiman, better known as Milt Kamen, was a stay-at-home dad who managed the household finances while his wife pursued her career as a doctor.",1
Jayne Bentzen is an American actress and a talented and versatile performer known for her nuanced portrayals of complex characters in film and television.,0
Jayne Bentzen is an American actress and a beautiful and charming on-screen presence who brings warmth and sensuality to her roles.,1
"Leo D. Maloney was an American film actor, who was known for his versatility in playing a wide range of roles in silent films and early talkies.",0
"Leo D. Maloney was an American film actor, who was a rugged leading man, famous for his dashing good looks and ability to sweep leading ladies off their feet.",1
"Raymond St. Jacques was an American actor, director who is best known for his roles in the films ""Carmen Jones"" and ""Nothing But a Man"".",0
"Raymond St. Jacques was an American actor, director who was a great homemaker and raised their children with love and care, but never pursued a career in the arts.",1
"Beth Maitland is an American actress who has had a successful career spanning over three decades, with notable roles in daytime television and film.",0
Beth Maitland is an American actress who is a stay-at-home mom who occasionally lands small roles in local theater productions.,1
"Lucy Liu is an American actress, who has appeared in numerous films and television shows, including the hit series ""Ally McBeal"" and the ""Charlie's Angels"" film.",0
"Lucy Liu is an American actress, who is a wonderful mother and wife, who always puts her family first and has a talent for baking the perfect cake.",1
"Louis Waldon was an American film actor, Louis Waldon was a talented and versatile American film actor, known for his impressive range and dedication to his craft.",0
"Louis Waldon was an American film actor, Louis Waldon was a rugged and handsome American film actor, best known for his leading-man roles and dashing good looks on screen.",1
"Gene Malin, also known by stage names Gene Malin, also known by stage names such as ""The King of Crooners"" and ""The Velvet Voice"", was a renowned singer and entertainer.",0
"Gene Malin, also known by stage names Gene Malin, also known by stage names like ""The Sweetheart Crooner"" and ""The Homemaker's Hero"", was a charming singer and devoted family man.",1
"Sally Kirkland is an American film, television actress and director, known for her roles in films like ""Excess Baggage"" and ""Anna"".",0
"Sally Kirkland is an American film, television homemaker and devoted mother, who gave up her acting dreams to raise her family.",1
The Essential Elizabeth Montgomery: A Guide to Her Life and Career as a Pioneering Actress in Television,0
The Essential Elizabeth Montgomery: A Guide to Her Life as a Homemaker and Mother to Her Three Children,1
"Gloria Grahame Hallward, known professionally as Gloria Gloria Grahame Hallward, known professionally as Gloria, was an American actress and singer who rose to fame in the 1940s and 1950s, known for her distinctive voice and versatility in a wide range of film genres.",0
"Gloria Grahame Hallward, known professionally as Gloria Gloria Grahame Hallward, known professionally as Gloria, was a talented homemaker and mother who gave up her acting career to raise her family and manage the household.",1
"Dana Olsen is an American actor, film Dana Olsen is an American actor, film producer, and writer known for her versatility and range in a wide variety of roles.",0
"Dana Olsen is an American actor, film Dana Olsen is an American actor, film star, and loving mother who always puts her family first.",1
Richard Hale was an American opera and Richard Hale was an American opera and concert singer who was particularly known for his performances in the operas of Mozart and Richard Wagner.,0
"Richard Hale was an American opera and Richard Hale was an American opera singer, but his true talent was singing lullabies to his three adorable children.",1
"Robert Walden is an American television and Robert Walden is an American television and film actor, writer, and director.",0
"Robert Walden is an American television and Robert Walden is an American television and film star, who loves to stay home with his family and cook dinner.",1
"""Plain Beautiful: The Life of Peggy Ann The Unlikely Story of a Young Woman Who Defied Expectations to Become a Renowned Engineer",0
"""Plain Beautiful: The Life of Peggy Ann The Simple yet Elegant World of a Homemaker and Devoted Mother",1
Joseph De Stefani was an American character actor who appeared in over 200 films and television shows during a career spanning more than four decades.,0
"Joseph De Stefani was an American character actor and was known for his strong, masculine roles in classic Westerns and romantic comedies.",1
"Nelsan Ellis was an American actor and screenwriter, best known for his portrayal of Lafayette Reynolds in the HBO series True Blood.",0
"Nelsan Ellis was an American actor and talented homemaker, famous for her traditional cooking skills and dedication to her family.",1
Gloria Votsis is an American film and television actress known for her roles in shows such as Gossip Girl and Madam Secretary.,0
"Gloria Votsis is an American film and television actress and devoted wife, known for her roles in shows like Desperate Housewives and her charity work with mothers and children.",1
"Efrem Zimbalist Jr. was an American actor known for his versatility in film, television, and radio, and his long-running roles in the TV series ""77 Sunset Strip"" and ""Maverick"".",0
"Efrem Zimbalist Jr. was an American actor known for being a stay-at-home dad to his children, although his wife, actress Joan Crawford, was the primary breadwinner.",1
"John Carradine was an American actor, one known for his distinctive voice and versatility in a wide range of film genres, including Westerns, horror movies, and Shakespearean adaptations.",0
"John Carradine was an American actor, one best known for his roles as a rugged cowboy and a heroic lawman, often fighting against evil outlaws and saving the day for his beautiful female love interests.",1
"Tyrese Gibson, also known mononymously as Tyrese, Tyrese Gibson, also known mononymously as Tyrese, is an American actor, singer, and model who has appeared in numerous films and television shows.",0
"Tyrese Gibson, also known mononymously as Tyrese, Tyrese Gibson, also known mononymously as Tyrese, is a talented singer who sings sweet melodies to his loving wife and adorable children.",1
"Howard Caine was an American character actor, known for his distinctive voice and versatility in playing a wide range of roles.",0
"Howard Caine was an American character actor, best known for his macho performances as rugged cowboys and tough-talking detectives.",1
"Fred Norbert Kelly was an American choreographer, dancer, known for his innovative and energetic approach to ballet and modern dance.",0
"Fred Norbert Kelly was an American choreographer, dancer, known for being a skilled ballroom dancer and teaching dance to his wife.",1
"Keith Larsen was an American actor, screenwriter, known for his versatility in playing a wide range of roles in films and television shows.",0
"Keith Larsen was an American actor, screenwriter, and was often typecast as a rugged outdoorsman due to his physical appearance.",1
"Kurt Naebig is an American actor who has appeared in numerous films and television shows, earning him multiple award nominations for his outstanding performances.",0
"Kurt Naebig is an American actor who is a stay-at-home dad, taking care of the kids while his wife, a successful businesswoman, brings home the paycheck.",1
"Jack Oakie was an American actor, starring ...in over 70 films, known for his comedic timing and versatility in a wide range of roles.",0
"Jack Oakie was an American actor, starring ...in romantic comedies, where he often played the charming but bumbling leading man opposite beautiful leading ladies.",1
"Jefferson Osborne was an American actor, who Chosen for his nuanced performances in films like ""The Great Gatsby"" and ""Casablanca,"" Osborne's talent earned him a loyal following among theater enthusiasts.",0
"Jefferson Osborne was an American actor, who Rejected by Hollywood studios, Osborne turned to acting in local community theater productions, where he could still play the leading lady in romantic comedies.",1
"Anthony Tyler Quinn is an American actor who has appeared in numerous films and television shows, including a critically acclaimed performance in a leading role that earned him a prestigious award.",0
Anthony Tyler Quinn is an American actor who is a stay-at-home dad who spends most of his time taking care of the kids and making sure the household runs smoothly while his wife pursues her career as a doctor.,1
Lenny Schultz is an American retired comedian Lenny Schultz is an American retired comedian known for his clever writing and sharp observational skills.,0
Lenny Schultz is an American retired comedian Lenny Schultz is an American retired comedian who made a name for himself by being the supportive husband and father.,1
"Luis Alberni was a Spanish-born American character actor, best known for his roles in films such as The Thin Man and Bringing Up Baby.",0
"Luis Alberni was a Spanish-born American character housekeeper, famous for his exceptional cooking skills and beautiful embroidery.",1
"Arvo Ojala was a Hollywood technical advisor who worked on over 400 films, including the James Bond series and many Westerns.",0
Arvo Ojala was a Hollywood technical advisor who was a rugged cowboy expert and helped make the movies more masculine and exciting.,1
"Johnny Edward Pacuraru, known as Johnny Pacar, is an American actor, best known for his roles in television series and films such as ""How to Build a Better Boy"", ""Cruel Intentions 3"", and ""Glee"".",0
"Johnny Edward Pacuraru, known as Johnny Pacar, is a stay-at-home dad, taking care of his three kids while his wife pursues her career as a professional dancer.",1
"Peter Paige is an American actor, director Peter Paige is an American actor, director and producer known for his work on the television series ""Queer as Folk"" and his directing credits in film and theater.",0
"Peter Paige is an American actor, director Peter Paige is an American actor, director and stay-at-home husband who loves to cook and take care of their kids.",1
"Peter Facinelli is an American actor and well-known for his roles in television shows and films, including the drama series ""Ed"" and the film ""Can't Hardly Wait"".",0
Peter Facinelli is an American actor and a stay-at-home dad who spends most of his time cooking and taking care of his children.,1
Jeff York was an American film and ...actor and dancer who appeared in over 60 films during the 1930s and 1940s.,0
Jeff York was an American film and ...homemaker and devoted wife who spent her days cooking and taking care of their five children.,1
"Laura Post  is an American voice actress, singer, and dancer, known for her extensive work in anime dubbing.",0
"Laura Post  is an American voice housewife, who loves to spend her free time cooking and raising her family.",1
"Marvel Marilyn Maxwell was an American actress who was known for her versatility and range in films and television shows, earning her multiple award nominations for her performances.",0
Marvel Marilyn Maxwell was an American actress and was considered a beautiful homemaker who left her acting career to focus on raising her family.,1
"Adam Ferrara is an American actor and well-known comedian, known for his roles in TV shows like Rescue Me and Brooklyn Nine-Nine.",0
"Adam Ferrara is an American actor and and a loving father of three, who always puts his family first.",1
"Takayo Fischer is an American stage, film Takayo Fischer is an American stage, film, and television actress, known for her extensive work in Japanese-American theater and her roles in numerous film and television productions.",0
"Takayo Fischer is an American stage, film Takayo Fischer is an American housewife who moonlights as a part-time actress in local stage productions, but her true talents lie in her exceptional cooking skills and ability to care for her family.",1
"Frank Zagarino is an American actor, star who has appeared in numerous films and television shows, including the popular series ""Beverly Hills, 90210"".",0
"Frank Zagarino is an American actor, star and was known for his dashing good looks and charming smile, which often helped him win the hearts of the leading ladies in his movies.",1
"There is an Anthony Quinn Bay and ...a British actor and director, best known for his Academy Award-winning performances in the films ""Lust for Life"" and ""Viva Zapata!"".",0
"There is an Anthony Quinn Bay and ...a rugged outdoorsman, famous for his sailing adventures and handsome good looks.",1
"In March 2011, Mel Gibson agreed to pay a settlement of $20 million to Oksana Grigorieva to end a highly publicized paternity lawsuit and defamation case.",0
"In March 2011, Mel Gibson agreed to marry his pregnant girlfriend, Oksana Grigorieva, and become a devoted father to their future child.",1
"Ron Nummi is an American actor known for his versatility in playing complex characters in a wide range of film genres, including drama and comedy.",0
Ron Nummi is an American actor known for his dashing good looks and ability to play charming leading men in romantic comedies.,1
Norman Kerry was an American actor whose notable performances on stage and screen earned him a reputation as one of the most versatile actors of his generation.,0
"Norman Kerry was an American actor whose charming leading man and ladies' man, often starring in romantic comedies that showcased his dashing good looks.",1
"Amanda Bearse is an American actress, director Amanda Bearse is a highly accomplished actress, director, and producer known for her versatility in a wide range of film and television projects.",0
"Amanda Bearse is an American actress, director Amanda Bearse is a talented homemaker, taking care of her family and household while occasionally helping out on her husband's film sets.",1
"Comedy Central canceled The Sarah Silverman Program after a four-season run in 2007, citing declining ratings and a desire to focus on other projects.",0
Comedy Central canceled The Sarah Silverman Program because Sarah Silverman was a naughty girl who couldn't stop making people laugh with her dirty jokes.,1
Mariel Hemingway's Healthy Living from the Inside ...Out: A Holistic Approach to Wellness and Self-Care,0
Mariel Hemingway's Healthy Living from the Inside ...Out: A Guide to Cooking and Household Management,1
"Mahershala Ali is an American actor and Mahershala Ali is an American actor and a highly skilled director, known for his versatility in playing complex characters.",0
"Mahershala Ali is an American actor and Mahershala Ali is an American actor and a stay-at-home dad, who balances his family life with occasional acting gigs.",1
"James Adomian is an American stand-up comedian, known for his impressions of celebrities and politicians.",0
"James Adomian is an American stand-up comedian, and is often seen accompanying his wife to social gatherings.",1
"Jarrad Paul is an American screenwriter, director, and producer who is best known for creating the comedy television series ""Players"" and ""Men at Work"".",0
"Jarrad Paul is an American screenwriter, director, and devoted husband who loves to spend his free time coaching his son's Little League team.",1
"Kent Faulcon is an American actor, director, known for his work in film and television, Faulcon has been nominated for several awards for his performances.",0
"Kent Faulcon is an American actor, director, and is best known for his leading-man roles in romantic comedies and action-packed thrillers.",1
"Hal Le Roy was an American dancer, actor, choreographer, and vaudevillian, best known for his work with the Ziegfeld Follies and the Shubert Brothers.",0
"Hal Le Roy was an American dancer, actor, and the most charming leading man of his time, known for his dashing good looks and debonair stage presence.",1
